DATAFLOW;INDICATOR: Indicateur;MUNICIPALITY: Commune;FREQ: Fréquence;TIME_PERIOD: Période;OBS_VALUE;NOTE_INDICATOR: Note;OBS_STATUS: Statut d'observation;DECIMALS: Décimales
LU1:DF_C1600(1.0);M070: P90/P50;C030: Beckerich;A: Annuelle;2019;2.3053777217865;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C030: Beckerich;A: Annuelle;2020;2.2522029876709;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C030: Beckerich;A: Annuelle;2021;2.17399430274963;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C030: Beckerich;A: Annuelle;2022;2.16814231872559;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C030: Beckerich;A: Annuelle;2023;2.21260809898377;;;1: Un
LU1:DF_C1600(1.0);M040: P90;C1050: Weiler-la-Tour;A: Annuelle;2013;9481.570313;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1050: Weiler-la-Tour;A: Annuelle;2014;9721.660156;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1050: Weiler-la-Tour;A: Annuelle;2015;9917.910156;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1050: Weiler-la-Tour;A: Annuelle;2016;10022.92969;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1050: Weiler-la-Tour;A: Annuelle;2017;10780;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1050: Weiler-la-Tour;A: Annuelle;2018;10617;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1050: Weiler-la-Tour;A: Annuelle;2019;11083;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1050: Weiler-la-Tour;A: Annuelle;2020;11890;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1050: Weiler-la-Tour;A: Annuelle;2021;11885;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1050: Weiler-la-Tour;A: Annuelle;2022;12886;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1050: Weiler-la-Tour;A: Annuelle;2023;14736.810546875;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C730: Rambrouch;A: Annuelle;2013;1278.51001;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C730: Rambrouch;A: Annuelle;2014;1443.405029;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C730: Rambrouch;A: Annuelle;2015;1441.51001;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C730: Rambrouch;A: Annuelle;2016;1485.359985;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C730: Rambrouch;A: Annuelle;2017;1336;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C730: Rambrouch;A: Annuelle;2018;1345;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C730: Rambrouch;A: Annuelle;2019;1471;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C730: Rambrouch;A: Annuelle;2020;1538;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C730: Rambrouch;A: Annuelle;2021;1622;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C730: Rambrouch;A: Annuelle;2022;1775;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C730: Rambrouch;A: Annuelle;2023;1861.65197753906;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C980: Vallée de l'Ernz;A: Annuelle;2013;1262.030029;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C980: Vallée de l'Ernz;A: Annuelle;2014;1304.140015;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C980: Vallée de l'Ernz;A: Annuelle;2015;1366.839966;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C980: Vallée de l'Ernz;A: Annuelle;2016;1477.160034;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C980: Vallée de l'Ernz;A: Annuelle;2017;1408;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C980: Vallée de l'Ernz;A: Annuelle;2018;1401;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C980: Vallée de l'Ernz;A: Annuelle;2019;1244;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C980: Vallée de l'Ernz;A: Annuelle;2020;1563;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C980: Vallée de l'Ernz;A: Annuelle;2021;1562;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C980: Vallée de l'Ernz;A: Annuelle;2022;1668;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C980: Vallée de l'Ernz;A: Annuelle;2023;1748.57995605469;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C500: Koerich;A: Annuelle;2013;8951.419922;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C500: Koerich;A: Annuelle;2014;9229.879883;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C500: Koerich;A: Annuelle;2015;9339.179688;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C500: Koerich;A: Annuelle;2016;9581.55957;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C500: Koerich;A: Annuelle;2017;10113;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C500: Koerich;A: Annuelle;2018;10429;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C500: Koerich;A: Annuelle;2019;10749;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C500: Koerich;A: Annuelle;2020;11018;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C500: Koerich;A: Annuelle;2021;11018;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C500: Koerich;A: Annuelle;2022;11630;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C500: Koerich;A: Annuelle;2023;12508.130859375;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M070: P90/P50;C820: Saeul;A: Annuelle;2013;2.374987841;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C820: Saeul;A: Annuelle;2014;2.240452051;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C820: Saeul;A: Annuelle;2015;2.334314823;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C820: Saeul;A: Annuelle;2016;2.299059868;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C820: Saeul;A: Annuelle;2017;2.34544682502747;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C820: Saeul;A: Annuelle;2018;2.22135424613953;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C820: Saeul;A: Annuelle;2019;2.05981922149658;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C820: Saeul;A: Annuelle;2020;1.97678101062775;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C820: Saeul;A: Annuelle;2021;2.11276006698608;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C820: Saeul;A: Annuelle;2022;2.08188199996948;;;1: Un
LU1:DF_C1600(1.0);M070: P90/P50;C820: Saeul;A: Annuelle;2023;2.03182888031006;;;1: Un
LU1:DF_C1600(1.0);M020: P10;C170: Consdorf;A: Annuelle;2013;1306.660034;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C170: Consdorf;A: Annuelle;2014;1385.819946;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C170: Consdorf;A: Annuelle;2015;1394.170044;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C170: Consdorf;A: Annuelle;2016;1412.73999;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C170: Consdorf;A: Annuelle;2017;1481;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C170: Consdorf;A: Annuelle;2018;1246;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C170: Consdorf;A: Annuelle;2019;1357;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C170: Consdorf;A: Annuelle;2020;1535;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C170: Consdorf;A: Annuelle;2021;1651;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C170: Consdorf;A: Annuelle;2022;1700;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C170: Consdorf;A: Annuelle;2023;1655.81994628906;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C830: Sandweiler;A: Annuelle;2013;4218.379883;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C830: Sandweiler;A: Annuelle;2014;4447.310059;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C830: Sandweiler;A: Annuelle;2015;4604.810059;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C830: Sandweiler;A: Annuelle;2016;4500;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C830: Sandweiler;A: Annuelle;2017;4629;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C830: Sandweiler;A: Annuelle;2018;4631;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C830: Sandweiler;A: Annuelle;2019;4842;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C830: Sandweiler;A: Annuelle;2020;5271;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C830: Sandweiler;A: Annuelle;2021;5440;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C830: Sandweiler;A: Annuelle;2022;5538;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C830: Sandweiler;A: Annuelle;2023;6127.89013671875;;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1080: Wincrange;A: Annuelle;2013;5924.939941;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1080: Wincrange;A: Annuelle;2014;6149.814941;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1080: Wincrange;A: Annuelle;2015;6248.759766;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1080: Wincrange;A: Annuelle;2016;6236.109863;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1080: Wincrange;A: Annuelle;2017;6367;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1080: Wincrange;A: Annuelle;2018;7015;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1080: Wincrange;A: Annuelle;2019;7300;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1080: Wincrange;A: Annuelle;2020;7855;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1080: Wincrange;A: Annuelle;2021;7914;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1080: Wincrange;A: Annuelle;2022;7819;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1080: Wincrange;A: Annuelle;2023;8572.5400390625;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C150: Clervaux;A: Annuelle;2022;4623.569824;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C160: Colmar-Berg;A: Annuelle;2022;5274.276367;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C170: Consdorf;A: Annuelle;2022;5463.472656;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C180: Contern;A: Annuelle;2022;8885.621094;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C190: Dalheim;A: Annuelle;2022;5739.978516;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C200: Diekirch;A: Annuelle;2022;4937.005859;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C210: Differdange;A: Annuelle;2022;4038.205811;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C220: Dippach;A: Annuelle;2022;6899.228027;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C230: Dudelange;A: Annuelle;2022;5154.550293;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C240: Echternach;A: Annuelle;2022;4654.011719;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C250: Ell;A: Annuelle;2022;5677.870117;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C270: Erpeldange-sur-Sûre;A: Annuelle;2022;5815.481934;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C280: Esch-sur-Alzette;A: Annuelle;2022;4487.775879;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C290: Esch-sur-Sûre;A: Annuelle;2022;4984.137207;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C300: Ettelbruck;A: Annuelle;2022;4762.449707;;;0: Zéro
LU1:DF_C1600(1.0);M010: Moyenne;C890: Septfontaines;A: Annuelle;2017;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C890: Septfontaines;A: Annuelle;2018;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C890: Septfontaines;A: Annuelle;2019;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C890: Septfontaines;A: Annuelle;2020;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C890: Septfontaines;A: Annuelle;2021;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C890: Septfontaines;A: Annuelle;2022;;;z: Non applicable;
LU1:DF_C1600(1.0);M010: Moyenne;C890: Septfontaines;A: Annuelle;2023;;;z: Non applicable;
LU1:DF_C1600(1.0);M020: P10;C850: Schengen;A: Annuelle;2013;1072.51001;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C850: Schengen;A: Annuelle;2014;1076.869995;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C850: Schengen;A: Annuelle;2015;1208.77002;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C850: Schengen;A: Annuelle;2016;1354.209961;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C850: Schengen;A: Annuelle;2017;1366;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C850: Schengen;A: Annuelle;2018;1269;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C850: Schengen;A: Annuelle;2019;1291;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C850: Schengen;A: Annuelle;2020;1433;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C850: Schengen;A: Annuelle;2021;1541;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C850: Schengen;A: Annuelle;2022;1582;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M020: P10;C850: Schengen;A: Annuelle;2023;1835.30004882813;M20: le premier décile (noté ici P10) est le salaire en-dessous duquel se situent 10 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C280: Esch-sur-Alzette;A: Annuelle;2013;2453.139893;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C280: Esch-sur-Alzette;A: Annuelle;2014;2597.350098;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C280: Esch-sur-Alzette;A: Annuelle;2015;2660;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C280: Esch-sur-Alzette;A: Annuelle;2016;2713.199951;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C280: Esch-sur-Alzette;A: Annuelle;2017;2803;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C280: Esch-sur-Alzette;A: Annuelle;2018;2658;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C280: Esch-sur-Alzette;A: Annuelle;2019;2783;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C280: Esch-sur-Alzette;A: Annuelle;2020;2895;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C280: Esch-sur-Alzette;A: Annuelle;2021;3128;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C280: Esch-sur-Alzette;A: Annuelle;2022;3306;;;0: Zéro
LU1:DF_C1600(1.0);M030: Médiane;C280: Esch-sur-Alzette;A: Annuelle;2023;3546.5;;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1060: Weiswampach;A: Annuelle;2013;6250;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1060: Weiswampach;A: Annuelle;2014;6268.259766;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1060: Weiswampach;A: Annuelle;2015;6611.490234;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1060: Weiswampach;A: Annuelle;2016;6609.240234;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1060: Weiswampach;A: Annuelle;2017;6774;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1060: Weiswampach;A: Annuelle;2018;7080;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1060: Weiswampach;A: Annuelle;2019;7120;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1060: Weiswampach;A: Annuelle;2020;7829;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1060: Weiswampach;A: Annuelle;2021;7681;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1060: Weiswampach;A: Annuelle;2022;8402;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M040: P90;C1060: Weiswampach;A: Annuelle;2023;8712.4501953125;M40: le neuvième décile (noté ici P90) est le salaire en-dessous duquel se situent 90 % des salaires;;0: Zéro
LU1:DF_C1600(1.0);M050: P90/P10;C490: Kiischpelt;A: Annuelle;2013;6.442005157;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C490: Kiischpelt;A: Annuelle;2014;6.364086628;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C490: Kiischpelt;A: Annuelle;2015;6.800882339;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C490: Kiischpelt;A: Annuelle;2016;6.297324657;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C490: Kiischpelt;A: Annuelle;2017;6.50733280181885;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C490: Kiischpelt;A: Annuelle;2018;7.14537763595581;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C490: Kiischpelt;A: Annuelle;2019;6.89204263687134;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C490: Kiischpelt;A: Annuelle;2020;5.53995656967163;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C490: Kiischpelt;A: Annuelle;2021;6.24129915237427;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C490: Kiischpelt;A: Annuelle;2022;6.00441646575928;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C490: Kiischpelt;A: Annuelle;2023;5.62890911102295;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C890: Septfontaines;A: Annuelle;2013;4.53840065;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C890: Septfontaines;A: Annuelle;2014;4.713772774;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C890: Septfontaines;A: Annuelle;2015;4.447898388;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C890: Septfontaines;A: Annuelle;2016;5.538992882;;;1: Un
LU1:DF_C1600(1.0);M050: P90/P10;C890: Septfontaines;A: Annuelle;2017;;;z: Non applicable;
LU1:DF_C1600(1.0);M050: P90/P10;C890: Septfontaines;A: Annuelle;2018;;;z: Non applicable;
LU1:DF_C1600(1.0);M050: P90/P10;C890: Septfontaines;A: Annuelle;2019;;;z: Non applicable;
LU1:DF_C1600(1.0);M050: P90/P10;C890: Septfontaines;A: Annuelle;2020;;;z: Non applicable;
LU1:DF_C1600(1.0);M050: P90/P10;C890: Septfontaines;A: Annuelle;2021;;;z: Non applicable;
LU1:DF_C1600(1.0);M050: P90/P10;C890: Septfontaines;A: Annuelle;2022;;;z: Non applicable;
LU1:DF_C1600(1.0);M050: P90/P10;C890: Septfontaines;A: Annuelle;2023;;;z: Non applicable;
LU1:DF_C1600(1.0);M060: P50/P10;C1020: Waldbillig;A: Annuelle;2013;2.039126873;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C1020: Waldbillig;A: Annuelle;2014;2.021742582;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C1020: Waldbillig;A: Annuelle;2015;2.048327446;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C1020: Waldbillig;A: Annuelle;2016;2.173968315;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C1020: Waldbillig;A: Annuelle;2017;2.14858865737915;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C1020: Waldbillig;A: Annuelle;2018;2.36852598190308;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C1020: Waldbillig;A: Annuelle;2019;2.56124782562256;;;1: Un
LU1:DF_C1600(1.0);M060: P50/P10;C1020: Waldbillig;A: Annuelle;2020;2.27889156341553;;;1: Un
